id,Source.Name,conduct_two_assessments,trainee_number,gender,stem_units,completion_method,quality_group_score,cognition,initial_rating_score,final_instructor_score,sea_command,land_command,command_final,thinking_ability_final,sea_performance_final,teamwork_final,stress_resilience_final,persistence_final,motivation,structures_test,sea_rowing,sea_rowing_test,fuel_regulator_test,navigation_test,gps_test,fire_extinguishing_test,marine_navigation_radar_test,professional_lecture,lecture_from_home,submarine_heating_exercise,topographic_map_exercise,raft_exercise,ps2_exercise,commander_qualities_exercise,billion_dollar_exercise,rowing,ship_interception_exercise,hole_digging,sociometric_stretchers,journey_1,journey_2,sociometric_rope,crawls,hydraulic_system_test,submarine_watch_exercise,m16_disassembly,m16_assembly,m16_final,psychologist_interview,psychologist_final,naval_officers_formula_score,number_of_trainees_in_group,commander_sociometric_position,friend_sociometric_position,commander_sociometric_ninths,friend_sociometric_ninths,commander_sociometric_percentile,cubes_in_darkness,pull_up_exercise,acid_stream_exercise,rowing_competition,material_evacuation_exercise,machinery_component_understanding,machinery_mechanical_system_analysis,machinery_drawing_analysis,machinery_understanding_physical_forces,machinery_final_suitability_score,machinery_recommendation,electronics_simulator_score,electronics_electrical_circuit_test,electronics_interview,electronics_final_suitability_score,electronics_recommendation
2372,17.3.24.XLSX,,127,unknown,3,completed,56,80,0,4,3,4,4,5,3,5,4,4,6,80,0,40,38,0,70,0,0,4,7,0,5,3,4,5,5,2,4,5,3,5,5,5,5,0,0,0,0,0,0,0,51,12,5,3,5,6,62.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2373,17.3.24.XLSX,,57,unknown,2,completed,56,90,27,5,4,6,5,8,6,6,5,6,8,100,40,40,54,52,50,3,0,7,8,0,6,5,5,7,7,2,6,0,6,6,5,0,2,0,0,0,0,0,0,0,55,14,8,14,4,3,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2374,17.3.24.XLSX,,567,unknown,3,completed,56,90,0,4,5,3,3,3,4,4,6,3,8,40,40,40,40,20,30,0,0,5,4,0,0,4,3,0,5,5,0,0,0,0,0,0,0,60,5,2,2,2,0,0,49,12,9,7,4,5,33.3,5,7,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2375,17.3.24.XLSX,,504,unknown,3,completed,53,60,28,6,4,4,5,4,7,6,4,5,5,80,100,20,70,46,20,0,0,6,4,0,0,7,3,5,0,7,2,0,3,4,5,6,0,0,5,0,0,6,0,0,55,13,7,4,6,6,53.8,0,0,0,0,0.0,8,6,6,6,1,0,5,7,5,2,0
2376,17.3.24.XLSX,,905,unknown,0,not_completed,55,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2376,17.3.24.XLSX,,905,unknown,0,not_completed,55,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2377,17.3.24.XLSX,,47,unknown,2,completed,0,0,0,4,4,3,3,6,4,4,6,5,0,80,80,40,58,44,50,0,0,7,4,0,0,5,4,5,5,5,3,6,7,5,7,5,6,28,4,5,1,4,0,0,50,12,8,6,4,5,41.7,0,6,6,6,6.0,0,0,0,0,0,0,0,0,0,0,0
2378,17.3.24.XLSX,,23,unknown,3,completed,55,90,0,7,7,7,7,7,7,6,8,8,9,100,80,40,80,44,30,0,0,8,6,0,7,7,4,6,8,8,5,0,5,6,6,6,8,56,7,6,6,6,0,0,56,12,12,12,4,3,8.3,0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0
2379,17.3.24.XLSX,,48,unknown,3,not_completed,54,70,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2380,17.3.24.XLSX,,160,unknown,2,completed,55,80,29,6,5,7,6,6,6,6,6,6,7,100,80,0,47,38,50,0,0,6,6,0,6,5,5,3,4,4,3,0,4,4,5,0,4,0,0,0,0,0,0,0,64,13,3,3,7,6,84.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2381,17.3.24.XLSX,2.0,83,unknown,2,completed,54,80,24,2,2,4,3,2,3,2,3,3,5,100,40,60,65,16,0,0,0,4,0,0,0,3,2,4,0,4,2,0,3,3,5,0,4,66,2,0,0,1,0,0,46,12,2,6,7,5,91.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2382,17.3.24.XLSX,,85,unknown,0,not_completed,56,90,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2383,17.3.24.XLSX,,149,unknown,0,not_completed,56,80,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2384,17.3.24.XLSX,,0,unknown,0,completed,55,80,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2384,17.3.24.XLSX,,283,unknown,0,completed,55,80,25,2,5,3,3,2,2,1,2,2,1,80,20,60,60,60,60,0,0,2,2,0,0,2,4,2,1,5,4,5,2,6,6,5,4,40,5,0,0,2,0,0,37,14,10,10,4,4,35.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2385,17.3.24.XLSX,,307,unknown,2,not_completed,56,90,28,3,4,6,3,5,3,3,3,3,3,100,100,60,80,63,70,0,0,6,0,0,0,2,6,4,3,0,3,0,3,4,3,0,4,60,0,90,0,4,0,0,43,13,11,11,4,4,23.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2386,17.3.24.XLSX,,113,unknown,0,completed,56,80,33,3,4,3,4,3,6,6,5,6,3,80,80,20,54,0,30,0,0,0,0,0,0,5,4,3,3,5,4,0,5,5,5,3,5,0,0,0,0,0,0,0,0,14,3,4,7,6,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2387,17.3.24.XLSX,,57,unknown,2,completed,0,0,0,4,4,4,3,5,0,4,2,4,3,80,80,60,55,34,70,0,44,5,5,4,0,0,4,5,4,0,7,0,4,0,4,4,4,48,0,0,0,5,0,0,42,11,11,11,3,3,9.1,6,6,4,0,4.0,0,0,0,0,0,0,0,0,0,0,0
2387,17.3.24.XLSX,,57,unknown,2,completed,0,0,0,4,4,4,3,5,0,4,2,4,3,80,80,60,55,34,70,0,44,5,5,4,0,0,4,5,4,0,7,0,4,0,4,4,4,48,0,0,0,5,0,0,42,11,11,11,3,3,9.1,6,6,4,0,4.0,0,0,0,0,0,0,0,0,0,0,0
2388,17.3.24.XLSX,,86,unknown,2,completed,56,80,30,4,4,6,4,4,4,3,3,4,0,80,40,40,45,38,50,0,0,7,7,6,0,6,4,4,0,0,3,0,8,6,5,0,0,28,3,0,0,2,0,0,45,11,9,9,4,4,27.3,0,5,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
2389,17.3.24.XLSX,,147,unknown,3,completed,56,80,32,2,1,2,2,4,2,1,3,2,3,100,40,60,45,27,50,0,0,3,3,0,2,1,2,0,0,0,4,0,3,0,2,0,1,36,0,0,0,2,0,0,27,13,13,13,3,3,7.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2390,18.3.24.XLSX,,303,unknown,0,not_completed,55,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2391,18.3.24.XLSX,,298,unknown,2,completed,56,80,33,3,4,4,4,4,5,4,6,4,3,60,40,20,86,34,50,0,0,6,4,0,4,6,3,4,0,4,5,0,3,5,5,5,0,0,7,0,0,6,0,0,59,15,3,5,6,6,86.7,3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2392,18.3.24.XLSX,,110,unknown,2,completed,54,70,26,4,5,4,4,6,6,6,6,6,2,80,60,60,44,0,40,44,0,7,8,0,0,5,6,4,3,0,5,7,4,5,5,5,7,28,5,0,0,4,0,0,66,16,2,2,8,7,93.8,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
2393,18.3.24.XLSX,,188,unknown,0,not_completed,54,80,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2394,18.3.24.XLSX,,104,unknown,2,completed,56,90,24,3,4,3,2,5,4,5,3,4,4,100,80,60,49,26,30,0,0,4,0,0,0,4,4,0,5,0,3,0,9,6,6,4,7,28,4,0,0,4,0,0,55,12,3,3,7,6,83.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2395,18.3.24.XLSX,,16,unknown,0,not_completed,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2396,18.3.24.XLSX,,124,unknown,3,completed,56,80,29,4,4,4,4,5,4,5,4,3,0,80,80,40,75,24,70,0,0,5,0,0,3,5,4,0,0,0,4,0,5,5,6,3,4,48,4,0,0,3,0,0,62,14,1,6,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2397,18.3.24.XLSX,,263,unknown,2,completed,54,70,25,3,2,3,2,4,3,3,4,5,5,60,100,0,70,18,10,0,0,3,0,0,0,1,1,4,1,5,4,5,4,5,6,5,0,0,5,6,6,6,0,0,32,15,14,14,2,3,13.3,5,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
2398,18.3.24.XLSX,,115,unknown,3,not_completed,55,80,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2399,18.3.24.XLSX,,150,unknown,2,completed,56,80,33,7,6,6,6,6,6,6,6,7,0,80,20,40,53,15,60,0,0,6,0,0,5,6,6,5,0,5,6,0,0,0,0,5,6,40,6,0,0,5,0,0,71,10,1,2,7,7,100.0,0,0,0,5,0.0,7,2,5,0,5,0,23,4,0,3,0
2400,18.3.24.XLSX,,102,unknown,2,completed,56,90,31,2,4,3,3,5,4,4,3,5,8,60,40,40,64,47,70,0,0,2,7,0,0,4,6,3,5,6,5,5,4,7,6,4,6,40,4,1,1,1,0,0,40,15,14,14,3,4,13.3,5,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
2401,18.3.24.XLSX,,127,unknown,2,completed,56,80,31,7,7,8,7,6,7,6,8,6,9,100,100,60,80,56,30,0,0,4,0,0,0,6,4,5,4,7,3,0,5,7,5,7,6,40,3,0,0,6,0,0,66,13,4,2,6,6,76.9,0,0,7,0,0.0,7,6,5,0,6,0,50,8,0,9,0
2402,18.3.24.XLSX,,228,unknown,2,completed,56,90,25,4,3,3,3,5,3,4,3,4,1,100,80,40,70,12,50,0,0,5,2,0,6,3,2,2,5,4,8,0,4,3,5,0,0,56,4,0,0,3,0,0,38,10,10,9,2,4,10.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2403,18.3.24.XLSX,,906,unknown,0,not_completed,55,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2403,18.3.24.XLSX,,906,unknown,0,not_completed,55,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2404,18.3.24.XLSX,,341,unknown,3,completed,56,80,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2405,18.3.24.XLSX,,143,unknown,2,completed,0,0,0,2,2,3,2,3,3,4,2,3,0,60,40,40,70,34,40,0,0,4,0,0,4,4,4,3,5,3,6,0,4,2,6,0,0,20,3,0,0,1,0,0,40,15,12,3,4,6,26.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2406,18.3.24.XLSX,,141,unknown,0,not_completed,56,70,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2407,18.3.24.XLSX,,600,unknown,3,completed,54,60,30,2,3,1,2,2,2,1,2,2,2,100,80,60,42,33,40,0,0,1,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,52,4,0,0,5,0,0,32,11,9,2,4,6,27.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2408,18.3.24.XLSX,,0,unknown,0,not_completed,56,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2409,18.3.24.XLSX,,176,unknown,2,completed,56,90,30,6,4,4,4,6,2,7,5,6,5,100,100,20,70,68,80,0,0,4,0,0,5,2,6,0,4,0,6,0,3,4,0,0,3,64,7,0,0,6,0,0,58,13,6,1,6,7,65.4,0,0,0,0,0.0,9,9,9,0,7,1,67,8,0,8,0
2410,18.3.24.XLSX,,161,unknown,2,completed,56,80,31,2,4,4,2,2,2,4,3,3,1,80,80,80,68,20,80,0,0,7,8,0,6,4,1,5,3,4,7,0,3,5,7,0,0,64,5,0,0,4,0,0,52,16,9,15,5,4,50.0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2411,18.3.24.XLSX,,125,unknown,3,completed,55,70,34,0,5,7,7,6,6,8,7,7,0,100,40,40,0,10,20,0,0,7,0,0,6,5,5,7,4,0,4,0,7,6,5,7,0,60,7,0,0,2,0,0,73,16,2,2,7,7,93.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2412,18.3.24.XLSX,,0,unknown,3,completed,56,80,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2412,18.3.24.XLSX,,295,unknown,0,completed,56,80,35,2,2,3,2,3,4,6,6,6,1,40,40,20,40,38,10,0,0,1,0,0,0,4,2,4,2,0,5,0,4,5,6,5,6,34,3,0,0,0,0,0,43,14,11,8,3,5,28.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2413,18.3.24.XLSX,,326,unknown,2,completed,56,80,0,6,6,6,7,7,8,6,5,7,0,100,100,60,78,52,0,0,41,1,5,0,0,6,6,6,7,5,6,0,4,4,6,6,0,0,0,0,0,2,0,4,50,14,11,13,4,3,28.6,0,0,7,0,0.0,5,3,3,3,3,0,5,6,4,3,0
2414,18.3.24.XLSX,,264,unknown,3,completed,56,90,27,5,5,5,5,6,4,4,7,5,5,60,0,20,90,26,40,0,0,8,0,0,0,5,5,0,6,4,0,4,7,0,5,5,0,0,6,7,7,7,0,0,61,14,3,3,7,6,85.7,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
2415,18.3.24.XLSX,,35,unknown,3,completed,55,70,0,6,6,6,6,5,6,4,5,4,8,80,60,60,58,14,60,54,20,7,7,2,0,6,3,3,4,6,7,6,4,1,5,6,6,56,6,2,2,2,0,5,57,16,8,8,5,5,53.1,4,5,5,0,6.0,4,4,3,3,3,0,18,2,6,2,2
2415,18.3.24.XLSX,,226,unknown,2,not_completed,55,70,0,3,6,4,4,3,3,3,5,3,1,80,60,40,58,12,20,0,0,3,6,3,6,3,2,0,2,5,0,6,5,5,6,3,0,0,0,0,0,0,0,0,50,14,7,9,5,5,57.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2415,18.3.24.XLSX,,148,unknown,3,not_completed,55,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2416,18.3.24.XLSX,,25,unknown,0,not_completed,56,90,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2417,18.3.24.XLSX,,64,unknown,3,not_completed,54,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2418,18.3.24.XLSX,,155,unknown,2,not_completed,56,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2419,18.3.24.XLSX,,275,unknown,3,completed,56,80,31,5,5,7,6,6,7,6,6,6,5,80,80,40,66,23,40,0,0,6,0,7,0,6,2,6,6,4,1,0,5,7,6,6,0,48,6,0,0,5,0,5,58,14,8,11,5,5,50.0,5,7,4,0,0.0,7,7,8,8,1,0,3,7,3,2,0
2420,18.3.24.XLSX,,88,unknown,2,completed,56,90,28,6,4,6,6,7,4,7,6,7,4,100,20,80,56,30,30,34,0,8,0,0,5,6,7,6,5,4,7,0,4,5,5,0,2,64,8,0,0,4,0,0,66,14,4,2,7,7,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2421,18.3.24.XLSX,,150,unknown,2,completed,56,80,32,3,3,3,3,4,3,5,4,3,2,80,60,20,63,44,40,0,0,5,7,0,4,5,3,4,2,5,3,0,3,6,5,6,0,28,6,0,0,6,0,0,54,15,6,9,5,5,66.7,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2422,18.3.24.XLSX,,80,unknown,2,completed,56,70,34,4,5,4,7,4,7,3,4,5,1,40,80,40,44,34,20,30,0,3,0,0,6,5,4,0,0,0,1,0,7,7,0,0,8,48,3,0,0,5,0,0,48,12,8,10,4,4,45.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2423,18.3.24.XLSX,2.0,315,unknown,0,completed,54,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2423,18.3.24.XLSX,,0,unknown,0,not_completed,54,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2424,18.3.24.XLSX,,531,unknown,0,not_completed,55,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2425,18.3.24.XLSX,,196,unknown,3,completed,56,70,32,4,5,6,5,3,3,4,5,4,5,20,20,40,35,40,30,0,0,5,3,0,0,5,2,6,3,5,5,5,6,6,6,4,6,48,7,0,0,5,0,0,53,16,8,7,5,5,53.1,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
2426,18.3.24.XLSX,,294,unknown,3,completed,53,60,25,4,3,5,3,4,1,4,4,3,0,6,4,2,60,22,20,0,0,2,0,0,0,1,3,5,4,5,4,0,5,5,5,0,0,56,4,0,0,2,0,0,36,16,14,16,3,3,18.8,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2427,18.3.24.XLSX,,30,unknown,3,completed,55,80,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2428,18.3.24.XLSX,,17,unknown,0,completed,55,80,29,7,7,8,8,7,5,3,5,4,7,80,60,20,65,44,40,0,0,7,7,0,3,3,6,0,4,0,4,6,5,7,5,5,8,0,6,0,0,5,0,0,65,15,2,5,7,6,93.3,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0
2429,18.3.24.XLSX,,405,unknown,2,not_completed,56,90,28,3,4,3,3,3,3,4,5,5,8,100,60,40,43,0,70,0,50,7,0,0,5,5,3,6,3,5,4,0,4,5,5,0,0,0,4,0,0,4,0,0,53,15,8,10,5,4,53.3,4,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
2429,18.3.24.XLSX,,157,unknown,2,completed,56,90,28,6,6,6,6,7,6,7,6,7,1,100,100,40,43,54,80,0,0,8,0,0,0,5,6,5,5,0,6,0,7,5,7,5,6,44,6,0,0,4,0,0,73,13,1,1,8,8,100.0,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2430,18.3.24.XLSX,,159,unknown,3,completed,56,80,34,7,6,6,6,6,7,6,6,7,9,100,80,60,56,32,50,0,0,6,0,0,0,7,5,5,4,0,6,0,6,4,7,5,4,48,5,100,190,7,0,0,70,13,2,3,8,7,92.3,0,0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2431,18.3.24.XLSX,,162,unknown,2,completed,56,80,30,1,2,2,2,3,2,2,2,2,2,100,80,40,80,10,30,80,0,3,0,2,0,3,2,2,2,2,4,0,1,3,3,0,1,52,0,0,0,2,0,0,39,14,8,10,5,5,50.0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2432,18.3.24.XLSX,,62,unknown,0,not_completed,56,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2433,18.3.24.XLSX,,216,unknown,2,completed,0,0,0,3,4,3,3,3,3,4,5,5,8,100,60,40,43,0,70,0,50,7,0,0,5,5,3,6,3,5,4,0,4,5,5,0,0,0,4,0,0,4,0,0,53,15,8,10,5,4,53.3,4,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
2434,18.3.24.XLSX,,50,unknown,3,completed,56,90,30,7,8,7,8,7,8,7,7,6,8,100,60,60,0,44,60,0,30,7,7,0,0,6,7,7,8,7,7,0,6,6,5,0,5,72,6,7,7,7,0,0,71,16,6,6,5,6,68.8,8,0,7,0,0.0,0,0,0,0,0,0,3,7,3,2,0
2435,18.3.24.XLSX,,156,unknown,2,completed,56,90,29,2,5,6,6,5,4,3,5,4,5,60,60,40,0,48,30,0,0,5,0,0,0,3,4,6,3,0,7,2,6,6,5,2,5,64,3,160,0,5,0,0,44,14,12,12,4,4,21.4,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2436,18.3.24.XLSX,,231,unknown,0,completed,54,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2437,18.3.24.XLSX,,22,unknown,2,completed,55,90,24,1,1,2,1,1,1,2,1,2,0,100,40,20,52,0,10,0,0,3,5,0,3,1,1,2,1,0,1,0,7,0,0,0,5,0,4,0,0,2,0,0,25,15,15,15,2,3,6.7,0,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2438,18.3.24.XLSX,,139,unknown,2,completed,55,70,29,3,4,3,3,4,2,3,4,3,7,100,60,60,56,64,70,0,0,5,1,0,6,4,2,6,2,4,6,0,4,6,5,4,0,80,4,2,2,2,0,0,55,15,3,3,6,7,86.7,2,0,0,4,2.0,0,0,0,0,0,0,0,0,0,0,0
2439,18.3.24.XLSX,,0,unknown,0,not_completed,56,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2440,18.3.24.XLSX,,14,unknown,0,completed,54,80,24,3,3,3,3,4,4,4,3,2,8,80,60,60,54,6,70,44,40,2,6,0,0,4,5,2,5,4,4,5,8,5,0,4,0,44,6,7,7,7,0,0,52,11,1,1,7,7,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2441,18.3.24.XLSX,,23,unknown,0,not_completed,55,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2442,18.3.24.XLSX,,170,unknown,0,not_completed,56,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2443,18.3.24.XLSX,,0,unknown,3,not_completed,56,80,0,4,3,2,4,5,1,5,4,4,4,100,20,29,60,62,70,0,0,6,0,0,5,3,5,4,4,4,2,6,4,6,5,6,5,68,0,0,0,7,0,0,59,14,2,1,8,9,92.9,0,0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
